case_id,title,correlation_type,status,source,result_summary
18,18_6369445_General_1948_Vol_1,starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
20,"NASA-UAP-D3, Gemini 7 Transcript, 1965",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
21,"NASA-UAP-D3A, Gemini 7 Audio Excerpt, 1965",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
22,"331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents",starlink_satellite_pass,not_fetched_missing_tle_pipeline,"CelesTrak historical TLE candidate","Date/time/location are partly sufficient, but historical TLE propagation pipeline is not installed/populated yet."
23,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
24,"341_110677_Numerical_File,_5-2500",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
25,"342_HS1-416511228_319.1 Flying Discs 1949",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
29,"59_214434_SP 16 [7.18.1963]",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
30,59_64634_711.5612[7-2852,starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
31,65_HS1-101634279_100-DE-18221_Serial_844,starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
32,65_HS1-101634279_100-DE-26505,starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
35,"DOW-UAP-D10, Mission Report, Middle East, May 2022",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
36,"DOW-UAP-D12, Mission Report, Iraq, May 2022",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
37,"DOW-UAP-D14, Mission Report, Iraq, May 2022",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
38,"DOW-UAP-D16, Mission Report, Syria, July 2022",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
39,"DOW-UAP-D18, Mission Report, Iraq, December 2022",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
40,"DOW-UAP-D19, Mission Report, Syria, February 21, 2023",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
41,"DOW-UAP-D20, Mission Report, Iraq, 2023",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
42,"DOW-UAP-D23, Mission Report, United Arab Emirates, October 2023",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
43,"DOW-UAP-D23, Mission Report, United Arab Emirates, October 2023",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
44,"DOW-UAP-D25, Mission Report, Greece, January 2024",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
45,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
46,"DOW-UAP-D28, Mission Report, Iraq, September 2024",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
48,"DOW-UAP-D32, Mission Report, Syria, October 2024",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
49,"DOW-UAP-D32, Mission Report, Syria, October 2024",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
50,"DOW-UAP-D32, Mission Report, Syria, October 2024",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
51,"DOW-UAP-D33, Mission Report, Greece, October 2023",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
52,"DOW-UAP-D35, Mission Report, Greece, October 2023",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
53,"DOW-UAP-D38, Range Fouler Debrief, Middle East, May 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
55,"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
56,"DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
57,"DOW-UAP-D48, Department of the Air Force Report, 1996",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
58,"DOW-UAP-D49, Launch Summary, Vandenberg AFB, 2000",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
60,"DOW-UAP-D50, Email Correspondence, INDOPACOM, April 2025",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
61,"DOW-UAP-D51, Email Correspondence, Pacific Time Zone, March 2023",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
62,"DOW-UAP-D52, Email Correspondance, NA, August 2024",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
64,"DOW-UAP-D55, Mission Report, Syria, November 2016",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
65,"DOW-UAP-D56, Range Fouler Debrief, Arabian Sea, August 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
66,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
67,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
69,"DOW-UAP-D60, Mission Report, Arabian Gulf, August 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
70,"DOW-UAP-D61, Mission Report, Arabian Gulf, August 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
71,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
72,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
73,"DOW-UAP-D64, Mission Report, Iran, November 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
74,"DOW-UAP-D65, Mission Report, Arabian Gulf, July 2020",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
76,"DOW-UAP-D74, Mission Report, Syria, November 2023",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
77,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
107,"FBI Photo A1",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
108,"FBI Photo A2",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
109,"FBI Photo A3",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
110,"FBI Photo A4",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
111,"FBI Photo A5",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
112,"FBI Photo A6",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
113,"FBI Photo A7",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
114,"FBI Photo A8",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
115,"FBI Photo B1",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
116,"FBI Photo B10",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
117,"FBI Photo B11",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
118,"FBI Photo B12",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
119,"FBI Photo B13",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
120,"FBI Photo B14",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
121,"FBI Photo B15",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
122,"FBI Photo B16",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
123,"FBI Photo B17",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
124,"FBI Photo B18",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
125,"FBI Photo B19",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
126,"FBI Photo B2",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
127,"FBI Photo B20",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
128,"FBI Photo B21",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
129,"FBI Photo B22",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
130,"FBI Photo B23",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
131,"FBI Photo B24",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
132,"FBI Photo B3",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
133,"FBI Photo B4",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
134,"FBI Photo B5",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
135,"FBI Photo B6",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
136,"FBI Photo B7",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
137,"FBI Photo B8",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
138,"FBI Photo B9",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
139,"NASA-UAP-D1, Apollo 12 Transcript, 1969",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
140,"NASA-UAP-D2, Apollo 17 Transcript, 1972",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
141,"NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
142,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
143,"NASA-UAP-D6, Apollo 17 Technical Crew Debriefing, 1973",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
144,"NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
145,"NASA-UAP-VM1, Apollo 12, 1969",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
146,"NASA-UAP-VM2, Apollo 12, 1969",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
147,"NASA-UAP-VM3, Apollo 12, 1969",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
148,"NASA-UAP-VM4, Apollo 12, 1969",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
149,"NASA-UAP-VM5, Apollo 12, 1969",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
150,"NASA-UAP-VM6, Apollo 17, 1972",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
151,"State Department UAP Cable 1, Papua New Guinea, January 28, 1985",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
152,"State Department UAP Cable 2, Kazakhstan, January 31, 1994",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
153,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
154,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
155,"State Department UAP Cable 5, Mexico, September 16, 2003",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
156,"USPER Statement about UAP Sighting",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
157,"FBI September 2023 Sighting - Composite Sketch",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
158,"FBI September 2023 Sighting - Serial 3",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
159,"FBI September 2023 Sighting - Serial 4",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
160,"FBI September 2023 Sighting - Serial 5",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
161,"Western US Event",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
